Route ID;Distance;Driver name
24230;13.54;Aleksandr ROMERO
24236;8.505;Aleksandra FERREIRA
24240;11.306;Alina ALVAREZ
24266;74.557;Paul SANTOS
24295;27.819;Yvan SMIRNOV
24302;9.831;Anton POPOVA
24310;33.916;Svetlana TAYLOR
24328;24.887;Denis SCHMIDT
24370;2.431;Alina SMIRNOVA
24379;13.291;Giuseppe MILLER
24380;109.108;Maryia WOLF
24460;2.077;Ivan SCHNEIDER
24512;4.293;Mario LOPEZ
24547;81.446;Lyubov SIMON
24623;60.212;Andrei HOFFMANN
24635;43.544;Olga SMIRNOV
24696;10.547;Petra FERRARI
24719;21.581;Tatiana NOVIKOVA
24760;13.881;Mario SCHMIDT
24772;13.627;Marta ALVAREZ
24803;9.102;Mario ROBERTS
24828;3.482;Roman RICHTER
24865;7.299;Marta TAYLOR
24930;84.987;Mariya BAUER
24935;73.378;Valentyna TORRES
25062;188.041;Evgeniy KLEIN
25070;58.448;Ana NAGY
25154;37.757;Irina RAMOS
25164;39.71;Aleksandra BRAUN
25200;15.2;Jan GONZALEZ
25211;5.248;Angela IVANOVA
25216;2.66;Michael PEREZ
25266;56.379;Claude SCHULZ
25267;41.508;Robert SMIRNOVA
25270;70.344;Werner SIMON
25275;4.184;Andrei HERNANDEZ
25278;13.651;Andrea SHEVCHENKO
25280;13.082;Jean BECKER
25298;15.61;Aleksandra SANTOS
25320;84.133;Denis HANSEN
25398;29.587;Aleksandra GUTIERREZ
25399;18.019;Christine MARIN
25421;75.351;Petra SANCHEZ
25441;25.014;Igor ROMERO
25563;44.41;Manfred ROMERO
25590;12.531;Jan MARTIN
25612;7.343;Mária SMIRNOVA
25630;35.141;Robert ROBERTS
25650;15.031;Anne SANTOS
25661;69.73;Eva FERREIRA
25671;7.681;Anton SCHNEIDER
25701;34.546;Anastasiya FERREIRA
25704;6.296;Vladimir MARIN
25736;4.018;Aleksandra WILLIAMS
25814;27.507;Tatiana BONDARENKO
25874;4.632;Vladymyr KLEIN
25915;80.12;Denis RAMOS
25942;7.705;Anton SHEVCHENKO
25987;2.33;Rosa MARTIN
25988;24.626;Angela ROSSI
25989;26.595;Pavel SCHMID
25993;49.466;Aleksey FERNANDEZ
26011;49.899;Tatiana VOLKOVA
26016;21.652;Jan MOROZOVA
26076;5.172;Irina MORENO
26095;2.813;Jose JONES
26102;22.425;Sergey MEYER
26148;32.088;Francisco PETROV
26173;5.873;Martin MÜLLER
26182;9.348;Martin SMIRNOV
26185;5.435;Paul LOPEZ
26187;12.622;Darya EVANS
26196;2.923;Nadezhda WEBER
26260;32.974;Oksana ALONSO
26283;26.9;Mikhail ROSSI
26347;1.935;Dmitriy SCHÄFER
26403;2.554;Igor HERNANDEZ
26412;32.459;Vera SIMON
26418;6.22;Brigitte KARLSSON
26426;24.871;Vera PETROV
26444;2.682;Lyubov TÓTH
26460;13.385;Elena WILLIAMS
26540;29.896;Christian SOKOLOVA
26605;23.23;Anton HUBER
26614;9.802;Marie SIMON
26638;5.306;Denis MOROZOVA
26672;49.137;Tatiana ROMERO
26739;8.209;Nikolay BRAUN
26746;16.663;Martin KOCH
26760;65.162;Jean RUIZ
26766;34.703;Andrea KOVALENKO
26809;16.58;Irina DIAZ
26813;35.643;Maksim SCHMID
26858;3.953;Tatyana RODRIGUEZ
26881;278.627;Eva ROMERO
26904;342.345;Brigitte VOLKOVA
26915;123.715;Barbara NAGY
26922;3.364;Robert BONDARENKO
26932;100.484;Alexander HUBER
26933;5.594;Lyubov WILLIAMS
26998;15.842;Pavel FERREIRA
27004;124.282;Barbara PEREIRA
27007;11.65;Vladimir MILLER
27018;5.478;Igor PEREZ
27092;47.186;Manfred VARGA
27104;28.076;Paul JONES
27111;36.211;Michael JOHANSSON
27173;2.044;Irina SHEVCHENKO
27199;118.301;Josef ROMERO
27226;75.731;Francisco SCHULZ
27306;4.491;John RODRIGUEZ
27419;10.554;Evgeniy RICHTER
27423;5.987;Anastasiya MARIN
27471;5.275;Hans ROSSI
27497;24.129;Ana GUTIERREZ
27601;29.971;Peter TÓTH
27605;4.046;Yuliya EVANS
27605;8.687;Yuliya EVANS
27621;8.942;Oksana KOCH
27622;2.636;Paul SMIRNOV
27640;21.207;Klaus SMIRNOVA
27665;24.261;Maryia BONDARENKO
27667;3.583;Mario MORENO
27717;6.012;Robert SANCHEZ
27719;27.849;Giuseppe JOHANSSON
27736;30.375;Anna KOVÁCS
27849;7.541;Peter MORENO
27861;3.949;Rosa WILLIAMS
28008;5.346;Mária BONDARENKO
28023;31.997;Petra SCHMID
28032;6.516;Oksana SMIRNOVA
28054;14.736;Martin TORRES
28099;14.804;Richard MAGOMEDOV
28166;4.628;Tatyana SOKOLOVA
28259;19.908;Martin TORRES
28268;17.835;Petra RUSSO
28383;7.283;Hans ALONSO
28391;1.697;Richard TÓTH
28407;38.661;Tatiana RODRIGUEZ
28409;33.093;Andrey SHEVCHENKO
28496;3.988;Oksana NAGY
28594;6.031;Mikhail KLEIN
28604;57.226;Evgeniy MARTINEZ
28607;31.679;Christian SIMON
28607;36.681;Christian SIMON
28618;52.646;Nikolay KLEIN
28684;66.631;Andrei HUBER
28704;476.366;Elena DAVIES
28717;182.296;Ana VOLKOVA
28809;1.364;Igor KARLSSON
28852;89.21;Marta WILLIAMS
28889;16.907;Marina KLEIN
28983;15.628;Martin SCHÄFER
29031;65.686;Klaus KARLSSON
29042;16.135;Darya MEIER
29049;12.704;Irina MARTINEZ
29073;2.719;Nadezhda SMIRNOVA
29097;3.508;Francisco HANSEN
29114;32.318;John MAGOMEDOV
29125;14.428;Tatiana SCHMIDT
29159;12.342;Werner RUSSO
29192;4.723;Natalya ROSSI
29298;92.604;Mariya NOWAK
29330;9.285;Vladymyr WEBER
29354;13.564;Valentyna MEYER
29370;2.676;Natalya MOROZOVA
29415;8.601;Denis MORENO
29417;13.882;Thomas SHEVCHENKO
29454;35.429;Evgeniy TAYLOR
29460;22.22;Josef BRAUN
29556;5.259;Jean KOVÁCS
29558;22.276;Irina SCHÄFER
29604;5.148;Andrey MOROZOVA
29643;11.467;Christine NAVARRO
29653;66.488;Darya GARCIA
29670;27.07;Mária PETROV
29716;4.089;Martin FERRARI
29758;188.211;Francisco NOWAK
29760;19.526;Roman HANSEN
29798;4.126;Francisco MUÑOZ
29852;189.638;Giovanni MORENO
29866;12.655;Aleksandr SCHNEIDER
29889;40.876;Piotr ROSSI
29909;10.399;Ekaterina WAGNER
29925;44.352;Aleksandra FISCHER
29953;12.59;Piotr WILSON
29954;48.148;Brigitte VARGA
29970;3.016;Maksim SZABÓ
29972;52.634;Andrea RUIZ
30022;5.404;John ANDERSSON
30077;25.831;Vera NOWAK
30094;42.91;Vasylyi MUÑOZ
30101;16.955;Giovanni BRAUN
30105;13.776;Aleksandra POPOV
30187;44.58;Petra POPOVA
30198;14.538;Andrea SCHMIDT
30291;40.665;Maria PETROV
30326;14.582;Darya ALONSO
30341;11.404;Piotr RUIZ
30342;17.377;Wolfgang GARCIA
30368;82.787;Alexander TORRES
30387;57.795;Yvan MARIN
30410;5.631;Ekaterina FISCHER
30422;4.09;Tatiana HUBER
30459;7.547;Angela TAYLOR
30475;9.613;Denis LOPEZ
30496;32.164;Serhei ROMERO
30519;10.578;Marta SMITH
30532;18.763;Piotr MARIN
30547;7.953;Jean NAGY
30599;6.115;Daniel HERNANDEZ
30600;41.831;Angela SCHULZ
30616;25.727;Michel FERNANDEZ
30731;11.526;Michel MEIER
30781;27.655;Juan SMIRNOVA
30800;67.362;Mario MARIN
30822;16.416;Martin JOHANSSON
30844;3.173;Nykolai HOFFMANN
30905;4.213;Giovanni WILLIAMS
30936;2.824;Mária NAVARRO
30940;121.791;Giuseppe MAGOMEDOV
30947;19.588;Paul PEREZ
30953;9.087;Valentyna PEREZ
30996;10.651;Elena ROMERO
31008;5.48;Maryia FISCHER
31077;7.691;Mariya PAVLOVA
31087;4.76;Mikhail RUIZ
31132;75.27;Marta FERRARI
31137;3.305;Rosa MORENO
31162;33.456;Lyubov KRAVCHENKO
31163;7.408;Mária BONDARENKO
31226;7.393;Francisco GARCIA
31262;42.32;Michel VOLKOVA
31272;14.137;Marina WILSON
31288;16.506;Anne SCHÄFER
31429;29.738;Ivan DIAZ
31513;4.123;Giovanni SMIRNOV
31517;9.591;Marta MEIER
31521;59.189;Giovanni ROSSI
31527;3.634;Marta NOVIKOVA
31574;15.059;Serhei ZIMMERMANN
31670;9.352;Denis PAVLOVA
31714;14.575;Mária KRAVCHENKO
31770;14.571;Nykolai KLEIN
31886;139.164;Karin MILLER
31895;13.01;Mario SHEVCHENKO
31896;4.392;Elena ANDERSSON
31922;10.413;Andrei HUBER
31932;2.612;Maryia NAVARRO
31968;49.035;Vladymyr SANTOS
31976;4.369;Claude SHEVCHENKO
31993;6.93;Maksim SCHMIDT
32016;12.936;Pavel ZIMMERMANN
32074;5.692;Darya BECKER
32137;6.0;Angela FERRARI
32151;40.069;Yvan SANTOS
32158;14.625;Vladimir HANSEN
32210;303.272;Olga FERREIRA
32251;50.711;Angela WAGNER
32260;34.809;Mikhail GUTIERREZ
32291;56.192;Irina RAMOS
32335;142.936;Elisabeth FISCHER
32373;15.896;Yuliya SCHNEIDER
32424;136.012;Martin MARIN
32451;4.124;Karin MARIN
32478;19.742;Mária JOHNSON
32508;9.659;Maksim JOHNSON
32518;9.4;Anton BAUER
32523;119.256;Claude SMITH
32531;37.899;Evgeniy NOVIKOVA
32619;11.169;Andrey BRAUN
32622;24.256;Daniel HUBER
32652;21.628;Mikhail BRAUN
32715;17.881;Marta HUBER
32718;12.954;Aleksey RUSSO
32739;7.538;Wolfgang MUÑOZ
32742;3.291;Robert KOVALENKO
32780;65.228;Martin GARCIA
32814;65.934;Jose RUSSO
32852;11.418;Robert GARCIA
32864;4.409;Peter POPOVA
32876;2.819;Maksim SCHMIDT
32890;28.059;Vera MORENO
32908;37.775;Jan MARTINEZ
32944;37.682;Anton ROMERO
33029;3.705;Antonio DAVIES
33058;12.134;Karin PEREIRA
33077;13.435;Angela RAMOS
33090;39.67;Andreas HANSEN
33097;6.151;Klaus WILSON
33104;5.442;Anne DIAZ
33125;12.528;Tatyana BONDARENKO
33180;23.242;Giuseppe PAVLOVA
33210;80.43;Mariya GONZALEZ
33234;5.199;Juan KOVALENKO
33269;66.031;Peter SCHMID
33313;29.884;Anne NAGY
33315;33.897;Svetlana JENSEN
33333;44.579;Pavel GONZALEZ
33340;3.943;Anna WAGNER
33353;15.459;Michel SCHMIDT
33393;11.972;Elisabeth SCHNEIDER
33421;12.796;Giuseppe GARCIA
33486;2.229;Michel KOVÁCS
33505;106.547;Olga PEREZ
33555;4.24;Michel BAUER
33572;3.826;Monika ROBERTS
33623;6.287;Mario THOMAS
33644;4.223;Evgeniy HANSEN
33670;15.617;Igor BAUER
33745;9.872;Mariya SCHULZ
33759;4.582;Mikhail JOHANSSON
33775;52.135;Brigitte FERREIRA
33794;54.109;Manfred MEYER
33806;9.75;Michael KUZNETSOVA
33865;8.109;Barbara NAVARRO
33904;46.766;Christian SHEVCHENKO
33919;6.27;Vera SMITH
33936;50.969;Klaus VARGA
33948;3.205;Marina PETROV
33996;17.898;Tomasz VOLKOVA
34011;9.202;Igor ROMERO
34027;9.797;Mária NAVARRO
34083;2.018;Michael SILVA
34130;20.531;Andrey SIMON
34163;4.785;Valentina VARGA
34197;9.507;Antonio GARCIA
34234;34.894;Olha VARGA
34238;36.581;Ivan KUZNETSOVA
34262;4.627;John WOLF
34288;12.779;Josef ROMERO
34317;55.923;Jan MILLER
34318;2.527;Petra SOKOLOVA
34323;77.055;Marina WOLF
34326;6.334;Jean POPOVA
34389;3.834;Olha SMIRNOV
34390;21.19;Ana HUBER
34394;33.027;Michel FERRARI
34410;26.2;Vera JONES
34511;47.527;Claude KUZNETSOVA
34558;35.612;Serhei PETROVA
34573;112.231;Klaus BONDARENKO
34585;6.528;Nikolay BAUER
34612;16.285;Valentyna RODRIGUEZ
34655;49.507;Dmitriy RUIZ
34681;203.973;Manfred KLEIN
34682;1.565;Patrick THOMAS
34686;41.747;Igor EVANS
34738;54.46;Mária PETROV
34793;30.464;Jan PETROVA
34808;4.53;Richard DIAZ
34849;1.45;Aleksey HERNANDEZ
34880;9.227;Jose HOFFMANN
34882;16.514;Yuliya FISCHER
34914;3.219;Anne VASILEVA
34915;4.923;Ekaterina MEYER
34923;48.144;Claude SMIRNOV
34942;28.423;Jose PEREIRA
34964;14.002;Petra ZIMMERMANN
35010;72.912;Thomas BRAUN
35073;9.904;Martin KOVALENKO
35144;16.937;Ana RICHTER
35159;53.609;Barbara ANDERSSON
35169;9.195;Claude PEREIRA
35183;11.557;Mariya MARIN
35252;42.117;Mikhail MEYER
35269;6.522;Francesco ZIMMERMANN
35271;20.204;Serhei FERRARI
35335;14.135;Elisabeth PETROV
35335;6.662;Elisabeth PETROV
35364;15.544;Tomasz SCHULZ
35392;5.039;Monika NOVIKOVA
35492;7.111;Robert SMIRNOV
35571;2.398;Klaus MEYER
35574;9.424;Anne SCHULZ
35595;3.953;Marta RODRIGUEZ
35637;149.564;Denis NOWAK
35649;14.203;Klaus ALONSO
35689;5.314;Pavel JONES
35693;81.926;Dmitriy IVANOVA
35753;2.996;Anastasiya RAMOS
35782;4.313;Werner FERREIRA
35797;2.878;Ana SCHMID
35836;4.339;Anne ANDERSSON
35886;67.705;Marta VARGA
35928;5.412;Mario VASILEVA
35932;13.571;Daniel MAGOMEDOV
35981;69.849;Anton MILLER
35988;18.699;Patrick DAVIES
36065;16.461;Serhei LOPEZ
36118;20.929;Marie POPOV
36131;5.844;Evgeniy ALONSO
36148;4.981;Mario KOVÁCS
36195;11.087;Piotr RAMOS
36226;19.501;Andrey MUÑOZ
36291;275.424;Vera NOVIKOVA
36306;5.962;Klaus BONDARENKO
36336;3.458;Francisco SCHÄFER
36345;1.235;Elisabeth NOWAK
36351;10.892;Elena TAYLOR
36387;43.191;Angela KRAVCHENKO
36485;185.528;Robert GARCIA
36502;12.27;Petra JENSEN
36626;16.562;Mariya NAVARRO
36632;6.318;Barbara RUIZ
36636;11.959;Daniel PEREZ
36692;80.016;Hans ALONSO
36711;4.728;Antonio BONDARENKO
36738;50.68;Giovanni WILLIAMS
36745;8.753;Denis HUBER
36762;7.596;Aleksandra ALVAREZ
36822;12.577;Evgeniy FERRARI
36830;11.393;Maria GUTIERREZ
36851;40.645;Svetlana JENSEN
36872;4.479;Mikhail JONES
36977;2.485;Evgeniy VARGA
36992;22.459;Piotr MEIER
37036;12.341;Alina ALVAREZ
37067;12.849;Piotr FERNANDEZ
37119;62.179;Claude HERNANDEZ
37172;12.84;Karin WEBER
37174;11.363;Aleksandr SILVA
37216;11.355;Roman PAVLOVA
37222;120.963;Richard RAMOS
37325;69.652;Jean WILSON
37342;26.626;Vladymyr SZABÓ
37409;13.175;Marie HANSEN
37413;85.772;Hans ALONSO
37457;2.952;Anton MARTINEZ
37475;20.499;Aleksandra KOCH
37484;31.968;Jan BROWN
37492;22.397;Lyubov SMITH
37518;14.887;Marina HANSEN
37528;4.103;Irina SMITH
37542;26.591;Vera SCHÄFER
37553;43.497;Yuliya WILLIAMS
37558;34.414;Yuliya GONZALEZ
37619;75.64;Olga KOVALENKO
37635;8.164;Pavel PAVLOVA
37659;65.742;Andrei FISCHER
37671;2.251;Sergey WEBER
37747;29.916;Marina SMIRNOVA
37767;44.7;Jan RUIZ
37775;25.791;Angela RUIZ
37812;193.557;Jean FERNANDEZ
37875;23.75;Petra TAYLOR
37900;8.414;Maksim POPOVA
37923;1.965;Marina TAYLOR
37940;18.424;Christian SOKOLOVA
37969;11.593;Tatyana NAVARRO
38007;36.728;Christine TAYLOR
38008;17.08;Ekaterina DIAZ
38032;34.943;Giovanni SMIRNOV
38041;17.96;Jose NOWAK
38071;3.506;Nikolay KLEIN
38094;8.275;Yuliya NAVARRO
38111;4.135;Igor WEBER
38135;14.549;Anton VASILEVA
38179;68.856;Michael JOHNSON
38187;4.868;Angela LOPEZ
38292;3.216;Serhei SIMON
38313;2.161;Jan GUTIERREZ
38465;13.601;Wolfgang SMITH
38623;21.237;Alexander VASILEVA
38635;53.6;Jan JONES
38754;20.041;Aleksandr SMITH
38807;28.311;Peter MARTIN
38849;53.292;Manfred MEYER
38872;52.132;Jean MARIN
38907;4.737;Robert SCHÄFER
38909;2.798;Maksim JIMENEZ
38947;5.869;Josef PEREZ
38983;14.22;Christian SCHNEIDER
38992;75.952;John MUÑOZ
39016;32.991;Patrick SMIRNOVA
39031;14.052;Denis SOKOLOVA
39048;2.554;Josef JONES
39059;10.385;Sandra KOVÁCS
39103;31.672;Daniel TAYLOR
39114;3.339;Sandra BAUER
39123;10.087;Natalya SIMON
39162;69.195;Laura SMIRNOV
39181;8.862;Tatyana TORRES
39266;7.459;Alina ALONSO
39287;31.135;Elena PAVLOVA
39294;82.801;Vera GOMEZ
39355;10.289;Antonio DAVIES
39389;87.817;Monika VASILEVA
39435;63.44;Evgeniy SMITH
39456;3.41;Jean COSTA
39485;2.35;Wolfgang JONES
39563;124.289;Evgeniy NOVIKOVA
39613;25.02;Thomas KOVÁCS
39625;8.614;Yvan SCHNEIDER
39650;6.488;Yuliya MARTIN
39666;24.943;Marta SMITH
39667;7.509;Lyubov WAGNER
39774;19.377;Martin RODRIGUEZ
39817;20.1;Vasylyi PEREZ
39818;24.986;Marta SANTOS
39882;4.867;Paul BAUER
39893;12.838;Brigitte VOLKOVA
39977;50.595;Serhei RICHTER
39992;34.451;Daniel KOVÁCS
40002;24.781;Thomas PEREIRA
40043;13.493;Patrick WILLIAMS
40058;63.076;Sandra KOVÁCS
40071;216.775;Vladymyr SIMON
40107;6.519;Michael NIELSEN
40119;2.781;Svetlana MAGOMEDOV
40170;3.13;Giovanni IVANOV
40188;7.536;Paul DAVIES
40305;10.108;Laura JOHNSON
40339;7.466;Vladimir NIELSEN
40388;31.025;Dmitriy MUÑOZ
40401;149.749;Paul MOROZOVA
40422;6.007;Christine JENSEN
40451;70.653;Claude MUÑOZ
40476;22.821;Andrei JOHNSON
40480;6.569;Anna BROWN
40518;7.974;Juan MARTINEZ
40546;83.542;Christian ROBERTS
40575;2.764;Anastasiya RODRIGUEZ
40577;16.655;Igor MARIN
40611;97.67;Richard BRAUN
40628;3.433;Jose RICHTER
40662;9.239;Antonio SOKOLOVA
40691;6.35;Elisabeth BROWN
40701;14.361;Lyubov GONZALEZ
40735;62.216;Richard NOVIKOVA
40772;13.528;Nadezhda WILSON
40780;68.075;David BRAUN
40786;2.233;Hans GOMEZ
40848;5.849;Svetlana FERREIRA
40929;8.316;Valentina DIAZ
40992;73.245;Nykolai HOFFMANN
41005;10.207;Vera SMITH
41013;110.784;Francesco IVANOVA
41038;9.605;Sandra NOWAK
41066;17.91;Mikhail SANCHEZ
41082;5.558;Serhei PETROVA
41098;18.741;John SCHÄFER
41121;364.071;Vladimir MORENO
41236;7.316;Francesco COSTA
41273;4.164;Andrei SCHULZ
41305;33.544;Valentina MÜLLER
41378;4.182;Elisabeth GOMEZ
41379;13.987;Aleksandr POPOV
41388;59.003;Mariya ALVAREZ
41447;3.887;Serhei BAUER
41456;42.443;Nadezhda NOVIKOVA
41597;6.966;Vladymyr ALONSO
41598;27.319;Maksim JONES
41618;36.914;Anastasiya SCHMIDT
41645;55.331;Marta SCHMID
41646;55.304;Rosa MARTIN
41646;4.241;Rosa MARTIN
41714;5.374;Klaus RICHTER
41731;31.302;Mikhail POPOV
41732;32.171;Nykolai WAGNER
41737;283.606;Eva MEYER
41769;16.61;Nykolai POPOVA
41820;5.542;Michel FERNANDEZ
41864;37.036;Brigitte POPOV
41889;3.668;Evgeniy BONDARENKO
41897;22.324;Giuseppe GUTIERREZ
41912;2.554;Irina SANCHEZ
41945;64.734;Giuseppe RODRIGUEZ
41957;72.286;Barbara SOKOLOVA
41964;9.088;Claude POPOV
41990;23.888;Giuseppe ANDERSSON
42006;4.503;Pavel WEBER
42038;3.34;Irina DIAZ
42085;204.455;Mario PETROVA
42124;86.388;Peter SANCHEZ
42158;2.791;Valentyna POPOVA
42175;30.134;Evgeniy PAVLOVA
42199;219.856;Tatiana RODRIGUEZ
42207;20.913;Mária BRAUN
42222;17.903;Marie NIELSEN
42256;23.113;Giovanni HUBER
42263;3.984;Igor SMIRNOVA
42269;93.535;Andrei WILSON
42301;3.514;Marina NAVARRO
42304;8.642;Irina SOKOLOVA
42312;28.631;Lyubov TÓTH
42342;10.869;Mária PETROV
42393;15.956;Vladimir SANCHEZ
42396;22.951;Olga VARGA
42429;33.604;Thomas HANSEN
42469;351.525;Juan RUSSO
42536;18.592;Valentina GUTIERREZ
42541;30.583;Ekaterina WAGNER
42561;2.336;Paul BECKER
42571;7.196;Jan MILLER
42585;11.996;Juan IVANOV
42597;22.165;Giuseppe SZABÓ
42615;3.269;Richard ALONSO
42620;38.222;Anton GUTIERREZ
42639;130.22;Jean SZABÓ
42640;17.415;Michel PETROV
42640;41.191;Michel PETROV
42678;56.607;Ivan SILVA
42728;6.038;Anastasiya ROSSI
42728;32.583;Anastasiya ROSSI
42745;19.52;Rosa NAVARRO
42762;40.231;Patrick GOMEZ
42778;13.879;David SCHULZ
42797;78.265;Pavel KARLSSON
42799;15.172;Tomasz BROWN
42800;15.44;Nykolai COSTA
42800;131.341;Nykolai COSTA
42812;36.501;Hans BECKER
42830;26.057;Sandra TAYLOR
42830;295.825;Sandra TAYLOR
42835;3.999;Marina RUIZ
42853;5.552;Yuliya MORENO
42882;10.03;Anastasiya MEYER
42918;4.559;Eva TORRES
42955;7.258;Evgeniy ROMERO
42972;4.936;Tomasz MUÑOZ
43022;2.339;Svetlana FERREIRA
43032;4.77;Anastasiya MORENO
43060;23.764;Anna JOHANSSON
43081;3.035;Olga IVANOV
43084;6.446;Martin JOHANSSON
43109;5.154;Daniel BAUER
43144;9.145;Elisabeth MEYER
43172;71.166;John NAGY
43179;19.387;Alexander POPOV
43218;25.253;Anna BAUER
43260;10.964;Claude ALVAREZ
43298;2.437;Oksana SCHÄFER
43313;8.954;Svetlana MAGOMEDOV
43362;58.918;Andrea SOKOLOVA
43420;52.473;Giovanni PAVLOVA
43458;23.771;Marie SCHNEIDER
43481;13.386;Olga ANDERSSON
43507;14.108;Claude MUÑOZ
43532;1.848;Andreas COSTA
43574;57.256;Andrea SZABÓ
43585;43.688;Maksim COSTA
43614;17.772;Anna BROWN
43815;3.081;Darya MAGOMEDOV
43866;44.504;Pavel SCHULZ
43894;4.521;Sergey KUZNETSOV
43905;3.431;Paul MOROZOVA
43960;70.918;Peter KOVÁCS
43974;37.976;Richard SILVA
44011;43.807;Valentyna JOHNSON
44042;11.848;Sergey HERNANDEZ
44054;49.076;Klaus JONES
44149;5.401;Vera MILLER
44157;13.896;Vera ROMERO
44199;8.607;Laura JENSEN
44226;8.008;David ROBERTS
44264;7.733;Giuseppe MAGOMEDOV
44266;20.027;Yuliya ALONSO
44289;4.148;Vladymyr JOHANSSON
44347;44.217;Ivan SCHÄFER
44484;15.907;Michael MARTIN
44497;40.114;Elena KLEIN
44516;3.814;Robert SCHÄFER
44576;19.017;Karin HUBER
44625;2.822;Andreas RICHTER
44630;4.048;Elisabeth THOMAS
44689;3.845;Francesco MARTIN
44741;27.463;Angela PEREIRA
44765;34.228;Eva SILVA
44803;7.834;Brigitte SCHÄFER
44813;29.967;Ana SANTOS
44862;3.068;Evgeniy JOHNSON
44886;8.825;Ekaterina WILSON
44891;6.697;Josef RAMOS
44896;4.157;Mikhail MUÑOZ
44904;12.149;Olga COSTA
44920;16.618;Alina TORRES
44924;18.457;Nykolai HOFFMANN
44929;5.131;Nikolay BAUER
44942;33.023;Robert SCHÄFER
44988;6.035;Vladymyr ALONSO
44989;3.329;Michel FERRARI
45006;69.413;Alina KRAVCHENKO
45027;16.702;Daniel THOMAS
45034;46.354;Mariya IVANOVA
45114;16.877;Vera SCHULZ
45120;4.284;Nikolay SIMON
45183;27.297;Francisco WILLIAMS
45213;9.721;Marie KLEIN
45271;2.509;Vasylyi PEREZ
45301;18.638;Valentina POPOV
45322;9.909;Rosa TORRES
45339;8.381;John COSTA
45344;3.812;Sandra GOMEZ
45382;4.039;Sergey PEREZ
45396;11.288;Nadezhda VASILEVA
45531;7.746;Juan NOVIKOVA
45634;66.55;Ana VOLKOVA
45643;4.392;Aleksandr ROMERO
45674;6.555;Darya POPOV
45707;4.621;John WILSON
45715;79.001;Sandra WILSON
45726;21.01;Petra WEBER
45727;25.475;Jan TÓTH
45765;22.0;Ivan ROMERO
45766;8.04;Oksana NAGY
45819;7.093;Ana POPOVA
45844;19.593;Olha MARTINEZ
45861;30.785;Valentina NAVARRO
45862;9.204;Nikolay BECKER
45920;30.767;Angela ROSSI
45934;17.546;Patrick NOVIKOVA
45972;38.207;Christine TAYLOR
45994;24.761;Anton WILSON
46019;88.785;Darya VARGA
46062;90.078;Petra SANCHEZ
46115;6.736;Francisco KLEIN
46118;55.135;Olga GOMEZ
46133;4.013;Olha JOHNSON
46139;37.598;Darya NOWAK
46141;37.084;David MEYER
46169;9.729;Natalya SANTOS
46207;14.234;Maria WOLF
46218;3.838;John BRAUN
46239;6.41;Natalya VASILEVA
46318;15.641;Valentyna ROMERO
46325;11.802;Serhei PEREIRA
46371;20.601;Andrea MAGOMEDOV
46371;12.407;Andrea MAGOMEDOV
46473;22.154;Evgeniy PETROVA
46480;13.631;Vladymyr SMIRNOVA
46491;9.67;Tomasz GONZALEZ
46517;4.591;Laura COSTA
46564;14.491;Anne FERRARI
46591;4.284;Tomasz KRAVCHENKO
46610;26.282;Andrei PAVLOVA
46613;3.46;Claude SCHULZ
46656;64.586;Ana SILVA
46659;32.525;Angela MUÑOZ
46694;18.771;Vladimir ROSSI
46746;11.584;Mario MILLER
46749;8.464;Nykolai JOHNSON
46765;77.278;Wolfgang TÓTH
46782;3.571;Anna BECKER
46792;8.042;Elena PEREIRA
46801;87.236;Ana JOHNSON
46845;11.313;Vera DIAZ
46870;111.173;Petra MARIN
46893;16.754;Francesco MORENO
46911;14.268;Patrick ROSSI
46970;5.976;Petra SMITH
46995;16.803;Andrei BECKER
47046;15.331;Andrea WEBER
47102;37.563;Maria SMIRNOV
47111;3.469;Robert GUTIERREZ
47135;36.018;Vladimir BROWN
47152;11.889;Oksana JOHNSON
47194;35.37;Valentyna PETROV
47212;28.539;Valentyna SANTOS
47221;45.732;Mariya SCHNEIDER
47283;16.689;Vladymyr NAVARRO
47295;143.932;Vasylyi IVANOV
47315;211.203;Elena TAYLOR
47346;13.622;Serhei ZIMMERMANN
47450;46.527;Francisco MARIN
47588;30.883;Josef ROMERO
47598;41.065;Vasylyi ALVAREZ
47608;38.492;Marta SIMON
47613;12.903;Francesco WILLIAMS
47647;10.473;Tatyana HUBER
47649;4.542;Aleksandr POPOV
47650;12.742;Nykolai RAMOS
47672;15.853;Elisabeth DAVIES
47672;10.557;Elisabeth DAVIES
47690;50.334;Lyubov SMIRNOVA
47715;42.626;Petra FISCHER
47768;36.773;Jean PEREZ
47866;11.086;Elena PEREIRA
47876;24.295;Aleksandra PAVLOVA
47878;12.368;Mario BECKER
47951;5.17;Juan PEREZ
47951;37.891;Juan PEREZ
47973;8.435;Rosa DIAZ
47995;63.747;Sandra IVANOVA
48024;9.206;Nadezhda SMIRNOVA
48053;8.962;Evgeniy NOVIKOVA
48063;5.35;Antonio WAGNER
48094;7.582;Maksim ANDERSSON
48149;11.158;Svetlana ROBERTS
48159;7.107;Patrick RODRIGUEZ
48176;5.245;Mariya BECKER
48199;81.13;Nadezhda NAGY
48244;35.568;Tatyana IVANOV
48333;23.101;Barbara COSTA
48441;2.466;Igor KARLSSON
48447;11.509;Jean PAVLOVA
